,cpf,sex,birthday,stateBorn,parents,education,income,risk,save_profile,email,name,phone
2375,1514,1,20/9/1942,RJ,0,Doutorado,7635.84,Moderado,0.1931,1,,0
2376,674,0,25/7/1994,BA,1,Nao fez,800.0,,0.307,1,Guilherme Aurelio,0
2377,737,0,18/6/1980,RJ,0,Mestrado,8579.2,Conservador,0.532,1,Kobe Assis,0
2378,2298,0,6/11/1966,MG,0,Fundamental,1861.28,Moderado,0.1633,1,Isaac Assis,0
2379,776,0,5/6/1979,CE,0,Doutorado,8147.2,Moderado,0.273,1,Rafael Asimov,0
2380,2201,0,9/7/1958,SP,0,Medio,4077.6,Moderado,0.699,1,Andre Aurelio,0
2381,53,0,21/4/2019,SP,0,Graducao,7175.6,Conservador,0.7939,1,Marco Targino,0
2382,2384,1,5/10/1969,SP,1,Nao fez,800.0,Conservador,0.4495,1,Maria Nazare,0
2383,1060,0,26/8/1962,SP,0,Graducao,5592.0,Moderado,0.398,1,Alberto Froszen,0
2384,452,1,4/10/1967,CE,0,Mestrado,5764.64,Conservador,0.0294,1,Carlota Buda,0
2385,2292,0,5/8/1997,BA,0,Doutorado,8366.08,Moderado,0.3072,1,Rafael Akuma,0
2386,2484,1,21/2/1964,SP,0,Doutorado,7681.92,Conservador,0.2003,1,Isabel Assis,0
2387,1172,0,11/12/1951,CE,0,Mestrado,6316.8,Conservador,0.128,1,Vlad Bryant,0
2388,1525,1,4/8/1954,AC,1,Graducao,4000.0,Conservador,0.6561,1,,0
2389,576,0,12/2/1963,SP,1,Graducao,4000.0,Conservador,0.5829,1,Silvio Assis,0
2390,953,1,2/7/2004,SP,0,Tecnologo,3786.24,,0.1832,1,Isabel Nazare,0
2391,56,0,11/6/2006,AC,0,MBA,7026.24,Conservador,0.4638,1,Rafael Froszen,0
2392,981,0,22/6/1938,RJ,1,Fundamental,1600.0,Conservador,0.0267,1,Kobe Yamato,0
2393,1891,0,20/11/1988,CE,1,Fundamental,1600.0,Conservador,0.1425,1,Kobe Yamato,0
2394,1601,1,9/7/1947,BA,1,Tecnologo,3200.0,Arrojado,0.3666,1,Julia Froszen,0
2395,2215,1,16/4/1967,RJ,1,Mestrado,5600.0,Arrojado,0.4366,1,,0
2396,1874,1,2/6/2021,CE,0,Medio,3066.72,Moderado,0.2778,1,Ana Nazare,0
2397,2340,0,10/4/2013,AC,1,Fundamental,1600.0,,0.1092,1,Andre Nazare,0
2398,2005,1,28/12/1971,RJ,1,Doutorado,6400.0,Arrojado,0.6002,1,Elisabeth Bryant,0
2399,1907,0,18/7/1994,BA,0,Fundamental,2249.6,Arrojado,0.406,1,Francisco Aurelio,0
2400,524,1,8/6/2007,MG,0,Medio,4226.64,Arrojado,0.7611,1,Antonieta Assis,0
2401,265,1,7/3/2017,CE,1,MBA,4800.0,,0.3503,1,Isabel Asimov,0
2402,1663,0,8/3/1953,RJ,1,Medio,2400.0,Arrojado,0.287,1,,0
2403,1247,0,21/12/1989,SP,0,Mestrado,6076.56,,0.0851,1,Alberto Yamato,0
2404,1593,1,18/9/1988,MG,0,MBA,6734.88,Moderado,0.4031,1,Carlota Buda,0
2405,1219,1,6/3/1953,CE,1,MBA,4800.0,Conservador,0.3214,1,Carlota Akuma,0
2406,1990,1,27/4/1986,SP,1,Mestrado,5600.0,Conservador,0.3429,1,Gabriela Bardeen,0
2407,1280,1,25/8/1977,CE,0,Medio,3772.8,Moderado,0.572,1,,0
2408,1032,1,5/11/2011,AC,0,Graducao,4742.4,,0.1856,1,Maria Yamato,0
2409,1802,0,25/10/2001,CE,0,Graducao,4910.8,Conservador,0.2277,1,Antonio Aurelio,0
2410,1663,1,20/10/1945,BA,0,Doutorado,8901.76,Moderado,0.3909,1,Elisabeth Yamato,0
2411,230,1,19/8/2000,AC,1,MBA,4800.0,Moderado,0.6514,1,Gabriela Asimov,0
2412,1954,1,5/11/1968,MG,0,Pos Doutorado,8108.64,Conservador,0.1262,1,Gabriela Akuma,0
2413,800,1,1/9/1948,BA,0,Graducao,5546.8,Moderado,0.3867,1,Irene Santos,0
2414,1466,0,16/2/2008,BA,1,MBA,4800.0,Arrojado,0.5791,1,,0
2415,2158,0,8/9/1974,RJ,0,Doutorado,10754.56,,0.6804,1,John Buda,0
2416,524,0,15/4/1947,RJ,1,Graducao,4000.0,Moderado,0.1084,1,Andre Yamato,0
2417,1138,1,20/5/1988,BA,0,Medio,3024.72,Arrojado,0.2603,1,,0
2418,2282,0,28/11/2015,CE,0,MBA,6020.64,Arrojado,0.2543,1,Alberto Asimov,0
2419,808,1,18/8/2016,RJ,0,Mestrado,6177.92,Conservador,0.1032,1,Irene Aurelio,0
2420,498,1,21/12/1939,RJ,1,Doutorado,6400.0,Conservador,0.5167,1,Irene Targino,0
2421,1884,1,12/9/1958,CE,0,Pos Doutorado,9419.76,Conservador,0.3083,1,Elisabeth Akuma,0
2422,2201,0,19/2/2014,BA,0,Graducao,6603.2,Moderado,0.6508,1,Silvio Bryant,0
2423,513,0,3/12/2005,RJ,0,Doutorado,10867.2,Arrojado,0.698,1,Antonio Aurelio,0
2424,1816,1,18/9/1964,CE,0,Pos Doutorado,8858.88,Conservador,0.2304,1,Ana Santos,0
2425,2358,1,7/11/2015,CE,0,Medio,4206.96,Conservador,0.7529,1,,0
2426,254,1,21/1/1953,MG,0,Tecnologo,3588.16,Moderado,0.1213,1,Ana Aurelio,0
2427,1193,0,20/3/1999,CE,1,Fundamental,1600.0,,0.4691,1,Andre Santos,0
2428,2404,1,5/4/2015,RJ,1,Nao fez,800.0,Conservador,0.1178,1,Elisabeth Targino,0
2429,1015,1,14/12/1963,BA,0,Pos Doutorado,9632.16,Moderado,0.3378,1,,0
2430,1848,0,28/6/1937,CE,0,Doutorado,8265.6,Conservador,0.2915,1,Kant Assis,0
2431,2059,1,28/6/1968,AC,1,Graducao,4000.0,Arrojado,0.7747,1,,0
2432,233,1,25/4/1943,MG,1,MBA,4800.0,Arrojado,0.7641,1,Antonieta Akuma,0
2433,1359,1,4/10/2021,BA,0,Mestrado,8420.16,Arrojado,0.5036,1,Maria Aurelio,0
2434,533,1,19/2/1995,RJ,1,MBA,4800.0,Conservador,0.1585,1,Maria Froszen,0
2435,2337,1,27/11/2014,SP,1,Graducao,4000.0,Conservador,0.3247,1,Maria Akuma,0
2436,1039,1,1/9/2013,SP,1,Medio,2400.0,,0.5298,1,Elisabeth Bardeen,0
2437,535,1,27/1/2009,CE,0,Nao fez,1344.24,Arrojado,0.6803,1,Antonieta Targino,0
2438,848,0,10/5/1999,MG,0,Doutorado,8255.36,Arrojado,0.2899,1,Isaac Assis,0
2439,1528,1,21/7/1967,SP,0,Doutorado,9198.72,Moderado,0.4373,1,Carlota Buda,0
2440,1010,0,6/3/1942,RJ,1,Mestrado,5600.0,Arrojado,0.6085,1,Silvio Yamato,0
2441,1961,0,9/5/1969,SP,1,Graducao,4000.0,Arrojado,0.0115,1,,0
2442,1321,0,18/3/1948,CE,1,MBA,4800.0,Moderado,0.0565,1,Kobe Aurelio,0
2443,270,1,4/4/1987,BA,0,MBA,5905.44,Arrojado,0.2303,1,,0
2444,110,0,20/8/1940,BA,1,Graducao,4000.0,Moderado,0.162,1,Silvio Santos,0
2445,2008,1,3/9/2021,AC,1,Doutorado,6400.0,Arrojado,0.463,1,Elisabeth Targino,0
2446,1261,1,5/7/1999,RJ,1,Mestrado,5600.0,Arrojado,0.7818,1,Ana Santos,0
2447,2196,0,16/4/2011,CE,0,Mestrado,8912.4,Moderado,0.5915,1,Marco Froszen,0
2448,472,1,23/6/1989,RJ,1,Medio,2400.0,Moderado,0.7093,1,Gabriela Froszen,0
2449,99,0,18/7/2007,CE,1,Tecnologo,3200.0,Arrojado,0.2947,1,,0
2450,504,1,25/9/1966,RJ,0,Fundamental,1732.8,,0.083,1,Irene Bardeen,0
2451,2015,0,3/4/1944,RJ,0,Fundamental,2669.44,Moderado,0.6684,1,Kant Yamato,0
2452,921,1,28/10/1949,AC,1,Medio,2400.0,Conservador,0.0822,1,,0
2453,2092,0,8/7/1940,MG,0,Nao fez,1277.04,Conservador,0.5963,1,Kobe Assis,0
2454,1393,1,17/11/1998,AC,1,Fundamental,1600.0,Conservador,0.3234,1,Isabel Bardeen,0
2455,524,1,10/9/1970,CE,0,Doutorado,10392.32,Conservador,0.6238,1,,0
2456,1689,1,18/6/1969,MG,1,Pos Doutorado,7200.0,Conservador,0.0104,1,,0
2457,1510,1,21/8/1964,CE,1,Pos Doutorado,7200.0,Moderado,0.5216,1,,0
2458,2206,1,19/4/1931,RJ,1,Mestrado,5600.0,Moderado,0.7508,1,,0
2459,1727,0,1/7/1938,RJ,1,Medio,2400.0,,0.5961,1,Alberto Asimov,0
2460,1899,1,8/6/1980,CE,1,Doutorado,6400.0,,0.4645,1,Isabel Bryant,0
2461,1369,1,5/6/1934,RJ,0,Pos Doutorado,12340.8,,0.714,1,Irene Asimov,0
2462,1620,1,18/2/2008,SP,0,Graducao,5363.2,Moderado,0.3408,1,Elisabeth Buda,0
2463,2110,1,25/2/1966,BA,1,Nao fez,800.0,,0.0168,1,Ana Asimov,0
2464,544,0,22/4/1996,RJ,0,Graducao,6148.8,Arrojado,0.5372,1,Francisco Asimov,0
2465,2029,1,18/4/1945,SP,0,Doutorado,6763.52,Conservador,0.0568,1,,0
2466,1509,1,27/2/1985,BA,1,Tecnologo,3200.0,Arrojado,0.3983,1,Isabel Santos,0
2467,762,0,7/1/1995,AC,0,Doutorado,7013.76,,0.0959,1,Isaac Nazare,0
2468,36,0,25/6/1969,BA,0,Mestrado,8443.68,Conservador,0.5078,1,Isaac Nazare,0
2469,1334,0,19/2/1960,AC,0,Fundamental,2321.92,,0.4512,1,Isaac Bryant,0
2470,636,1,18/10/2017,SP,1,Doutorado,6400.0,Arrojado,0.2171,1,Maria Assis,0
2471,2227,0,15/2/1987,CE,0,Mestrado,6881.28,,0.2288,1,Marco Santos,0
2472,469,0,19/6/1969,BA,1,Fundamental,1600.0,Moderado,0.3346,1,Isaac Bardeen,0
2473,236,1,20/1/1968,AC,0,Mestrado,7176.4,,0.2815,1,Irene Nazare,0
2474,1528,1,28/3/1985,MG,1,MBA,4800.0,Arrojado,0.7109,1,Ana Asimov,0
2475,1673,0,2/7/1957,SP,0,Nao fez,1132.56,Arrojado,0.4157,1,Rafael Buda,0
2476,1513,0,28/12/1933,MG,0,Mestrado,6179.04,,0.1034,1,,0
2477,1244,1,1/2/1956,MG,1,Fundamental,1600.0,Conservador,0.4089,1,Gabriela Akuma,0
2478,1221,1,16/3/1978,CE,1,Pos Doutorado,7200.0,Arrojado,0.1326,1,Irene Froszen,0
2479,2112,0,10/1/1965,SP,1,Fundamental,1600.0,Moderado,0.2437,1,Antonio Buda,0
2480,583,1,12/4/1936,CE,1,Graducao,4000.0,Conservador,0.2026,1,Maria Buda,0
2481,2476,0,13/5/1966,CE,0,Tecnologo,4543.68,Arrojado,0.4199,1,Rafael Asimov,0
2482,2439,0,19/8/1991,AC,0,Medio,4302.0,,0.7925,1,Andre Bryant,0
2483,498,0,16/2/1997,RJ,1,Tecnologo,3200.0,Conservador,0.4964,1,,0
2484,473,0,2/3/1931,BA,0,Nao fez,1285.52,Arrojado,0.6069,1,John Akuma,0
2485,1266,1,13/4/2003,CE,0,Graducao,6432.8,Conservador,0.6082,1,,0
2486,2242,0,5/8/1999,AC,1,Medio,2400.0,Moderado,0.6761,1,Kobe Bryant,0
2487,1476,0,14/4/2017,BA,0,MBA,6435.84,Arrojado,0.3408,1,John Asimov,0
2488,1891,0,21/6/1937,MG,1,Fundamental,1600.0,Moderado,0.6679,1,Silvio Assis,0
2489,1956,0,20/3/2000,BA,1,Mestrado,5600.0,Moderado,0.7784,1,Andre Bardeen,0
2490,1996,1,15/5/1991,BA,1,MBA,4800.0,,0.6388,1,Ana Bryant,0
2491,384,0,16/12/1970,CE,1,Fundamental,1600.0,,0.4039,1,Antonio Asimov,0
2492,1635,1,24/7/1931,SP,0,Pos Doutorado,10306.8,Moderado,0.4315,1,,0
2493,1065,0,2/1/1943,MG,0,Graducao,6579.2,Conservador,0.6448,1,Marco Nazare,0
2494,259,0,26/7/2007,BA,1,MBA,4800.0,Conservador,0.296,1,Isaac Assis,0
2495,761,0,12/2/1958,SP,1,MBA,4800.0,,0.3916,1,,0
2496,532,0,26/7/1962,RJ,0,Doutorado,10767.36,Moderado,0.6824,1,Alberto Aurelio,0
2497,1270,0,10/10/2012,AC,1,Fundamental,1600.0,,0.0192,1,,0
2498,1254,1,2/5/1973,BA,1,MBA,4800.0,Conservador,0.7263,1,Antonieta Asimov,0
2499,1037,1,17/3/1941,CE,1,Doutorado,6400.0,Arrojado,0.634,1,Gabriela Asimov,0
2500,2011,1,21/9/1986,RJ,1,Medio,2400.0,,0.6407,1,Julia Bardeen,0
2501,1636,0,7/5/1973,RJ,1,Mestrado,5600.0,Moderado,0.3403,1,Vlad Bardeen,0
2502,2436,0,24/1/1995,CE,1,MBA,4800.0,Moderado,0.3904,1,John Aurelio,0
2503,1234,0,15/8/1992,CE,0,Medio,3984.0,Moderado,0.66,1,Andre Santos,0
2504,600,0,14/8/1954,MG,1,Graducao,4000.0,Conservador,0.1221,1,,0
2505,1016,0,17/7/2020,SP,1,Nao fez,800.0,,0.6254,1,John Buda,0
2506,537,1,8/8/1988,BA,0,Tecnologo,3703.36,Arrojado,0.1573,1,Elisabeth Assis,0
2507,1279,0,20/2/1956,BA,0,Pos Doutorado,8854.56,Arrojado,0.2298,1,Francisco Bryant,0
2508,1243,0,25/12/1945,AC,0,MBA,7842.24,Conservador,0.6338,1,,0
2509,1698,0,4/4/1990,SP,1,Mestrado,5600.0,Moderado,0.5306,1,Antonio Asimov,0
2510,205,0,1/6/1965,AC,0,Fundamental,2432.48,Arrojado,0.5203,1,John Santos,0
2511,983,1,23/5/1946,CE,1,Mestrado,5600.0,Arrojado,0.5091,1,Maria Asimov,0
2512,1717,1,10/5/1943,AC,0,Tecnologo,5517.44,Moderado,0.7242,1,,0
2513,1177,0,22/8/1968,RJ,1,Doutorado,6400.0,Conservador,0.5082,1,Marco Assis,0
2514,554,0,8/11/1986,SP,0,Graducao,5914.8,Arrojado,0.4787,1,John Assis,0
2515,818,1,17/5/2017,BA,1,MBA,4800.0,,0.4115,1,Gabriela Bardeen,0
2516,1064,0,17/2/2006,MG,1,Fundamental,1600.0,,0.4657,1,,0
2517,199,0,25/6/1939,MG,1,Mestrado,5600.0,Arrojado,0.7058,1,Rafael Bardeen,0
2518,352,1,24/1/1988,SP,0,Fundamental,2321.28,Moderado,0.4508,1,,0
2519,1582,0,14/4/2019,CE,0,Fundamental,2671.04,Conservador,0.6694,1,Rafael Buda,0
2520,466,0,11/10/1976,RJ,1,Pos Doutorado,7200.0,,0.6879,1,Silvio Aurelio,0
2521,1588,1,21/12/1970,CE,0,Nao fez,1324.56,,0.6557,1,Antonieta Nazare,0
2522,558,1,15/3/1993,CE,1,Doutorado,6400.0,Conservador,0.7485,1,Gabriela Bardeen,0
2523,297,0,28/3/1932,AC,0,Graducao,6286.0,Conservador,0.5715,1,Francisco Froszen,0
2524,2170,1,27/2/2004,CE,0,Medio,2903.04,,0.2096,1,Ana Assis,0
2525,1031,1,7/12/1978,BA,0,Fundamental,2873.44,Arrojado,0.7959,1,Isabel Asimov,0
2526,129,0,27/5/1999,CE,1,Nao fez,800.0,Moderado,0.6992,1,Kant Aurelio,0
2527,2264,0,13/10/1978,CE,0,Doutorado,7470.72,,0.1673,1,Guilherme Aurelio,0
2528,1564,1,24/9/1949,RJ,0,Graducao,7160.8,Moderado,0.7902,1,Antonieta Targino,0
2529,698,0,2/4/1994,RJ,1,Pos Doutorado,7200.0,,0.3822,1,Kant Santos,0
2530,1252,0,23/6/1991,BA,1,Nao fez,800.0,Arrojado,0.2951,1,,0
2531,1499,0,6/2/1977,MG,1,Graducao,4000.0,Arrojado,0.2328,1,Isaac Assis,0
2532,590,1,19/3/1980,RJ,0,Doutorado,7262.72,Moderado,0.1348,1,Maria Bardeen,0
2533,1755,1,11/11/2012,SP,0,Doutorado,10184.32,Conservador,0.5913,1,Maria Bryant,0
2534,2293,1,22/8/1987,BA,0,Fundamental,2072.16,Moderado,0.2951,1,Ana Bardeen,0
2535,2062,1,17/9/2014,AC,0,Doutorado,7007.36,Moderado,0.0949,1,,0
2536,984,1,1/3/1979,CE,0,Tecnologo,3560.32,,0.1126,1,Carlota Buda,0
2537,988,0,6/5/1938,AC,0,MBA,8128.32,Arrojado,0.6934,1,,0
2538,357,0,19/7/1931,BA,1,MBA,4800.0,Conservador,0.1199,1,Francisco Bardeen,0
2539,2187,1,9/11/1948,RJ,0,Nao fez,1023.76,,0.2797,1,Irene Froszen,0
2540,320,1,17/2/1963,MG,1,Graducao,4000.0,Conservador,0.7145,1,Maria Assis,0
2541,997,1,17/6/2014,AC,0,Tecnologo,5496.96,Moderado,0.7178,1,Ana Bryant,0
2542,2261,0,13/12/2010,AC,1,Fundamental,1600.0,,0.382,1,John Bryant,0
2543,1066,0,28/9/2009,SP,1,Tecnologo,3200.0,,0.5992,1,Antonio Asimov,0
2544,2437,1,23/3/1936,BA,0,Doutorado,8637.44,Moderado,0.3496,1,Maria Akuma,0
2545,1350,1,28/4/1974,SP,1,Graducao,4000.0,Moderado,0.7084,1,Isabel Bryant,0
2546,751,0,24/7/1940,BA,0,Nao fez,1272.56,Arrojado,0.5907,1,Alberto Aurelio,0
2547,502,0,11/9/2003,CE,1,Fundamental,1600.0,Arrojado,0.4657,1,Silvio Yamato,0
2548,1950,1,2/7/1956,CE,1,MBA,4800.0,,0.3062,1,,0
2549,1564,0,11/9/1980,RJ,1,Doutorado,6400.0,Conservador,0.2263,1,Andre Santos,0
2550,590,0,7/5/1956,AC,0,Doutorado,10550.4,Moderado,0.6485,1,Alberto Nazare,0
2551,1594,1,8/11/2000,RJ,1,Medio,2400.0,Moderado,0.2488,1,,0
2552,2252,0,16/5/2005,BA,0,Nao fez,928.88,Moderado,0.1611,1,Marco Assis,0
2553,1003,0,25/9/1995,AC,0,Graducao,5724.4,,0.4311,1,,0
2554,347,0,27/3/1976,RJ,1,Pos Doutorado,7200.0,Moderado,0.7548,1,Guilherme Buda,0
2555,706,0,28/8/1960,CE,0,Fundamental,1891.04,,0.1819,1,John Bryant,0
2556,1780,0,25/3/2013,BA,0,Doutorado,8600.32,Conservador,0.3438,1,,0
2557,1588,0,3/11/1967,RJ,0,MBA,7370.88,Conservador,0.5356,1,,0
2558,1177,1,10/1/1941,MG,1,Graducao,4000.0,Arrojado,0.7706,1,,0
2559,1202,1,13/8/2009,CE,1,Pos Doutorado,7200.0,Arrojado,0.7563,1,Irene Yamato,0
2560,2212,0,20/4/1952,CE,1,Fundamental,1600.0,Arrojado,0.1318,1,,0
2561,449,0,9/2/2003,AC,1,Mestrado,5600.0,Moderado,0.5377,1,Isaac Yamato,0
2562,2116,1,4/5/2003,MG,1,MBA,4800.0,,0.3234,1,,0
2563,607,1,11/1/1970,MG,1,MBA,4800.0,Arrojado,0.4672,1,,0
2564,1934,0,13/6/2010,BA,0,Nao fez,948.88,Arrojado,0.1861,1,Silvio Nazare,0
2565,2185,0,9/1/2001,BA,0,Nao fez,1213.28,Arrojado,0.5166,1,Silvio Santos,0
2566,197,0,5/6/1997,CE,1,Doutorado,6400.0,Arrojado,0.48,1,Marco Bryant,0
2567,1461,0,3/9/1962,BA,0,Tecnologo,3374.08,Moderado,0.0544,1,Kant Akuma,0
2568,191,1,20/12/1963,RJ,1,Pos Doutorado,7200.0,Arrojado,0.3717,1,,0
2569,1675,1,25/7/1961,AC,0,Nao fez,1348.4,Moderado,0.6855,1,Julia Bardeen,0
2570,1394,0,4/10/1963,MG,1,Fundamental,1600.0,,0.3643,1,Alberto Bardeen,0
2571,1718,1,17/8/2001,BA,1,Fundamental,1600.0,Conservador,0.4161,1,Irene Asimov,0
2572,477,0,26/9/2019,MG,0,Mestrado,9769.76,Conservador,0.7446,1,Francisco Targino,0
2573,137,0,15/9/1952,RJ,1,Medio,2400.0,,0.3338,1,John Froszen,0
2574,2491,0,9/2/2013,CE,0,Tecnologo,4026.24,Conservador,0.2582,1,,0
2575,1539,1,15/5/1995,AC,0,Mestrado,5875.52,Moderado,0.0492,1,Gabriela Asimov,0
2576,346,1,5/8/1948,AC,1,Medio,2400.0,Arrojado,0.6186,1,Julia Yamato,0
2577,1589,0,15/7/1940,CE,1,Fundamental,1600.0,Moderado,0.4207,1,Kobe Bardeen,0
2578,2052,0,28/5/1941,AC,0,Fundamental,1903.36,Moderado,0.1896,1,Alberto Santos,0
2579,1670,1,27/3/1980,AC,1,Pos Doutorado,7200.0,Moderado,0.3973,1,Gabriela Bryant,0
2580,2236,0,27/12/2020,AC,0,Mestrado,5862.08,Conservador,0.0468,1,Alberto Bryant,0
2581,112,1,23/1/1998,AC,0,Pos Doutorado,9163.44,Arrojado,0.2727,1,Elisabeth Nazare,0
2582,815,0,17/6/1983,RJ,0,Pos Doutorado,8868.24,Moderado,0.2317,1,John Targino,0
2583,519,0,26/4/1960,AC,0,MBA,6795.84,,0.4158,1,Antonio Targino,0
2584,686,0,19/3/1984,RJ,1,Fundamental,1600.0,Arrojado,0.6641,1,John Nazare,0
2585,2181,0,9/10/2013,MG,1,Doutorado,6400.0,Arrojado,0.6959,1,Rafael Bryant,0
2586,956,0,15/2/1987,MG,0,Medio,2735.28,,0.1397,1,Kant Bardeen,0
2587,890,0,13/12/1995,AC,1,Nao fez,800.0,,0.3002,1,John Buda,0
2588,195,0,11/6/1970,BA,0,Nao fez,1131.28,Conservador,0.4141,1,Rafael Santos,0
2589,325,0,25/1/2019,RJ,0,Doutorado,10534.4,Conservador,0.646,1,Rafael Asimov,0
2590,622,1,25/11/1956,CE,1,Mestrado,5600.0,,0.5922,1,Gabriela Yamato,0
2591,2222,0,10/2/1947,CE,1,Pos Doutorado,7200.0,Arrojado,0.0847,1,Kobe Froszen,0
2592,406,1,16/5/1949,BA,1,Tecnologo,3200.0,Moderado,0.0059,1,,0
2593,64,1,18/12/1997,CE,0,Nao fez,1373.84,,0.7173,1,,0
2594,2266,0,18/6/1961,SP,1,Medio,2400.0,Arrojado,0.6357,1,Marco Nazare,0
2595,994,1,21/3/1961,AC,0,Doutorado,8816.0,Moderado,0.3775,1,Isabel Yamato,0
2596,72,0,20/4/1988,SP,1,Tecnologo,3200.0,,0.0318,1,Guilherme Buda,0
2597,464,1,2/3/1962,RJ,0,Tecnologo,3437.44,Arrojado,0.0742,1,Isabel Assis,0
2598,166,1,17/3/1992,BA,1,Medio,2400.0,Arrojado,0.0541,1,Irene Assis,0
2599,1738,0,12/5/1938,MG,0,MBA,7755.84,Moderado,0.6158,1,Francisco Buda,0
2600,2452,0,13/4/2006,SP,1,Pos Doutorado,7200.0,Arrojado,0.4049,1,Marco Akuma,0
2601,886,0,3/4/1945,BA,1,MBA,4800.0,Conservador,0.7945,1,Kant Santos,0
2602,118,0,14/7/1936,MG,1,Medio,2400.0,Arrojado,0.69,1,,0
2603,1103,1,5/5/2021,AC,1,Nao fez,800.0,,0.1245,1,Carlota Froszen,0
2604,1721,0,13/11/1983,AC,1,Pos Doutorado,7200.0,Conservador,0.6047,1,Kant Bardeen,0
2605,502,1,8/4/1994,SP,1,Medio,2400.0,Conservador,0.6074,1,Maria Yamato,0
2606,382,1,9/8/1951,RJ,1,Fundamental,1600.0,,0.008,1,Isabel Nazare,0
2607,102,0,17/9/2001,AC,1,Medio,2400.0,Conservador,0.5174,1,Francisco Santos,0
2608,1612,1,24/6/2000,CE,0,Doutorado,10197.12,Conservador,0.5933,1,Elisabeth Yamato,0
2609,2321,1,6/5/1957,CE,0,Tecnologo,3496.0,Conservador,0.0925,1,Isabel Asimov,0
2610,1204,0,15/9/1977,AC,0,MBA,7865.76,Conservador,0.6387,1,Kant Asimov,0
2611,965,1,17/3/2004,RJ,1,Nao fez,800.0,Conservador,0.4161,1,Antonieta Buda,0
2612,589,1,18/10/2016,MG,1,Tecnologo,3200.0,Moderado,0.7404,1,Ana Buda,0
2613,1613,1,14/4/2021,SP,0,Doutorado,8417.28,Moderado,0.3152,1,Maria Bryant,0
2614,912,1,2/7/2018,CE,0,Mestrado,6392.4,,0.1415,1,,0
2615,1771,1,4/7/1978,SP,0,Tecnologo,4178.24,Arrojado,0.3057,1,Irene Froszen,0
2616,43,1,5/10/1967,BA,0,Fundamental,2820.16,Conservador,0.7626,1,Carlota Targino,0
2617,1465,0,16/12/1979,BA,1,Fundamental,1600.0,,0.3276,1,Isaac Froszen,0
2618,108,0,9/4/2013,AC,1,Pos Doutorado,7200.0,Conservador,0.6797,1,Guilherme Targino,0
2619,1356,0,9/9/1982,AC,1,MBA,4800.0,Arrojado,0.2899,1,Antonio Yamato,0
2620,728,0,1/8/1996,MG,0,Pos Doutorado,7262.64,Arrojado,0.0087,1,Silvio Akuma,0
2621,708,0,28/4/1964,MG,1,Doutorado,6400.0,Conservador,0.3317,1,Rafael Bryant,0
2622,283,1,19/9/1986,AC,1,Fundamental,1600.0,Moderado,0.6292,1,Gabriela Yamato,0
2623,1890,0,9/1/1986,BA,0,Tecnologo,3826.88,Arrojado,0.1959,1,Alberto Aurelio,0
2624,1761,1,1/7/1952,RJ,1,Pos Doutorado,7200.0,,0.47,1,Irene Santos,0
2625,2262,1,9/11/1981,SP,1,Fundamental,1600.0,,0.5084,1,Carlota Yamato,0
2626,1778,0,28/9/2021,BA,1,Nao fez,800.0,Arrojado,0.0806,1,Kant Asimov,0
2627,610,0,3/12/1935,SP,1,Graducao,4000.0,Conservador,0.1425,1,Rafael Bardeen,0
2628,619,0,9/10/1966,MG,0,Fundamental,2348.48,Conservador,0.4678,1,Andre Akuma,0
2629,2488,0,27/3/1939,MG,1,Mestrado,5600.0,Conservador,0.3059,1,John Akuma,0
2630,1042,0,2/6/2014,MG,1,Mestrado,5600.0,Conservador,0.5005,1,,0
2631,1590,0,1/1/1962,SP,0,Graducao,5270.4,,0.3176,1,Alberto Assis,0
2632,1553,1,23/4/1992,BA,0,MBA,5673.12,,0.1819,1,Julia Asimov,0
2633,1451,1,5/5/1956,CE,1,MBA,4800.0,Arrojado,0.5001,1,,0
2634,822,1,28/10/1976,RJ,1,MBA,4800.0,Arrojado,0.4577,1,Carlota Bardeen,0
2635,1506,1,20/1/1987,AC,0,Fundamental,1700.8,Conservador,0.063,1,Elisabeth Buda,0
2636,617,0,3/8/2011,MG,0,Graducao,6480.8,,0.6202,1,Isaac Yamato,0
2637,2326,1,6/1/1931,AC,1,Pos Doutorado,7200.0,,0.2875,1,Julia Santos,0
2638,723,1,7/12/2005,MG,1,Medio,2400.0,Arrojado,0.5147,1,,0
2639,1833,1,23/8/2010,AC,1,Pos Doutorado,7200.0,Moderado,0.4088,1,Isabel Buda,0
2640,496,1,24/1/2000,CE,0,Doutorado,8034.56,Arrojado,0.2554,1,Julia Nazare,0
2641,1402,1,13/4/1991,RJ,1,Doutorado,6400.0,,0.4851,1,Elisabeth Bardeen,0
2642,2212,1,23/8/1955,AC,0,Pos Doutorado,7913.52,Moderado,0.0991,1,Irene Santos,0
2643,1537,0,7/6/1973,CE,0,Medio,2793.36,Moderado,0.1639,1,Marco Aurelio,0
2644,451,1,4/3/2018,SP,0,Medio,4179.36,Moderado,0.7414,1,Antonieta Targino,0
2645,1681,1,8/11/2015,AC,1,MBA,4800.0,Arrojado,0.3742,1,,0
2646,281,0,20/4/1949,CE,0,Doutorado,7109.12,,0.1108,1,Vlad Targino,0
2647,840,0,14/4/1989,CE,1,Doutorado,6400.0,Arrojado,0.0993,1,Kobe Asimov,0
2648,1215,0,5/4/1954,CE,0,Tecnologo,5248.0,Moderado,0.64,1,,0
