,idx,cpf,sex,birthday,stateBorn,parents,education,income,risk,save_profile,email,name,phone,percentage_save
1923,1923,1025,0,20/4/1941,AC,0,Tecnologo,4456.96,Moderado,0.3928,1,Kobe Buda,0,8.813182079264789e-05
1924,1924,624,1,21/12/1948,SP,0,Doutorado,7824.0,,0.2225,1,Maria Froszen,0,2.8438139059304705e-05
1925,1925,103,0,3/3/2001,RJ,0,Doutorado,7281.28,Moderado,0.1377,1,Rafael Assis,0,1.8911510064164542e-05
1926,1926,116,1,12/7/1969,CE,0,Tecnologo,4576.64,,0.4302,1,Gabriela Froszen,0,9.39990910362187e-05
1927,1927,239,1,2/9/1943,MG,0,Doutorado,7031.68,Arrojado,0.0987,1,Isabel Asimov,0,1.4036474924911258e-05
1928,1928,2253,1,21/3/1959,BA,0,Fundamental,1916.32,Arrojado,0.1977,1,,0,0.00010316648576438173
1929,1929,2168,1,28/9/1951,SP,1,MBA,4800.0,Arrojado,0.4592,1,Carlota Froszen,0,9.566666666666667e-05
1930,1930,682,1,27/6/2018,CE,0,Doutorado,9208.32,,0.4388,1,Julia Froszen,0,4.765255768696136e-05
1931,1931,1142,0,25/4/1963,AC,1,Graducao,4000.0,Moderado,0.7213,1,Alberto Santos,0,0.000180325
1932,1932,198,1,8/11/2013,MG,0,Medio,2438.16,,0.0159,1,Julia Santos,0,6.521311152672508e-06
1933,1933,1433,0,24/11/2006,RJ,1,Doutorado,6400.0,Arrojado,0.7768,1,Alberto Nazare,0,0.00012137500000000001
1934,1934,885,0,16/9/2010,AC,1,Mestrado,5600.0,Arrojado,0.2655,1,Rafael Santos,0,4.741071428571429e-05
1935,1935,1654,1,18/7/1960,BA,1,Nao fez,800.0,Moderado,0.4718,1,Carlota Assis,0,0.00058975
1936,1936,1919,1,15/11/1953,RJ,1,Tecnologo,3200.0,Conservador,0.1169,1,Antonieta Yamato,0,3.6531250000000004e-05
1937,1937,2398,1,26/10/1994,CE,0,Medio,3496.32,Conservador,0.4568,1,Isabel Nazare,0,0.0001306516565989383
1938,1938,581,0,1/10/2010,MG,0,Doutorado,9792.64,Conservador,0.5301,1,Vlad Assis,0,5.413249134043527e-05
1939,1939,280,0,18/6/1933,MG,1,Pos Doutorado,7200.0,Arrojado,0.3106,1,,0,4.3138888888888886e-05
1940,1940,370,1,12/3/2018,CE,1,Mestrado,5600.0,,0.2126,1,Isabel Aurelio,0,3.796428571428572e-05
1941,1941,2413,0,21/7/1962,CE,1,Mestrado,5600.0,Conservador,0.1441,1,Vlad Targino,0,2.5732142857142857e-05
1942,1942,1917,0,4/8/1974,MG,1,Medio,2400.0,Moderado,0.3093,1,,0,0.000128875
1943,1943,1624,1,21/6/1937,CE,0,Graducao,6511.6,Arrojado,0.6279,1,Ana Bryant,0,9.64279132624854e-05
1944,1944,1197,1,17/9/1989,SP,0,Mestrado,9024.4,Moderado,0.6115,1,,0,6.776073755595941e-05
1945,1945,2160,1,6/9/1999,SP,1,Doutorado,6400.0,,0.5706,1,Maria Targino,0,8.915625e-05
1946,1946,1584,0,9/7/1975,AC,0,Doutorado,7726.72,Moderado,0.2073,1,Guilherme Santos,0,2.682897788453574e-05
1947,1947,1419,0,18/9/1965,AC,1,Pos Doutorado,7200.0,Moderado,0.6997,1,Vlad Bryant,0,9.718055555555555e-05
1948,1948,2322,0,23/8/1995,AC,0,Pos Doutorado,7519.68,Arrojado,0.0444,1,,0,5.904506574747862e-06
1949,1949,21,1,9/9/2021,BA,0,Fundamental,1645.92,,0.0287,1,Irene Buda,0,1.743705647905123e-05
1950,1950,269,1,27/9/1943,AC,0,Fundamental,2245.28,,0.4033,1,,0,0.00017962124991092424
1951,1951,1496,0,6/8/1947,BA,1,MBA,4800.0,Moderado,0.5529,1,Francisco Bryant,0,0.00011518749999999999
1952,1952,2160,1,24/4/1969,SP,0,Doutorado,11328.0,,0.77,1,Julia Aurelio,0,6.797316384180791e-05
1953,1953,888,1,23/10/1972,CE,1,Mestrado,5600.0,Arrojado,0.542,1,Gabriela Aurelio,0,9.678571428571429e-05
1954,1954,685,1,13/8/2011,BA,1,Doutorado,6400.0,Conservador,0.5319,1,Elisabeth Asimov,0,8.310937500000001e-05
1955,1955,124,0,9/8/1999,CE,0,Nao fez,834.48,,0.0431,1,Guilherme Nazare,0,5.164893107084651e-05
1956,1956,247,0,11/4/2016,AC,0,Tecnologo,4568.96,Conservador,0.4278,1,Isaac Nazare,0,9.363181117803614e-05
1957,1957,814,1,8/4/1962,BA,1,Pos Doutorado,7200.0,Moderado,0.0347,1,Antonieta Yamato,0,4.819444444444445e-06
1958,1958,1524,0,18/7/1937,BA,0,MBA,5795.04,Arrojado,0.2073,1,,0,3.577197051271432e-05
1959,1959,2196,0,2/8/1944,MG,1,Pos Doutorado,7200.0,Moderado,0.0193,1,Kant Bryant,0,2.680555555555556e-06
1960,1960,2398,0,8/8/2017,AC,1,Pos Doutorado,7200.0,Arrojado,0.205,1,Kant Aurelio,0,2.847222222222222e-05
1961,1961,204,1,13/4/1983,CE,0,MBA,5499.36,Moderado,0.1457,1,Antonieta Santos,0,2.649399202816328e-05
1962,1962,1401,1,25/2/2006,MG,1,MBA,4800.0,Conservador,0.0008,1,Gabriela Bryant,0,1.6666666666666668e-07
1963,1963,668,0,18/12/1989,AC,0,Doutorado,10227.84,Arrojado,0.5981,1,Kant Bardeen,0,5.847764532882798e-05
1964,1964,2115,0,15/12/1936,SP,1,Nao fez,800.0,,0.426,1,Silvio Akuma,0,0.0005325
1965,1965,2192,0,9/6/1958,AC,1,Pos Doutorado,7200.0,,0.4534,1,Guilherme Buda,0,6.297222222222222e-05
1966,1966,905,0,11/11/2013,BA,0,Fundamental,2874.56,,0.7966,1,John Akuma,0,0.0002771206723811644
1967,1967,1657,0,27/5/2010,MG,1,Tecnologo,3200.0,Moderado,0.7108,1,John Nazare,0,0.000222125
1968,1968,2200,0,27/7/1944,RJ,0,Mestrado,6028.4,Moderado,0.0765,1,Alberto Santos,0,1.2689934310928273e-05
1969,1969,878,1,24/9/2000,MG,1,Graducao,4000.0,Arrojado,0.5592,1,Maria Assis,0,0.0001398
1970,1970,2367,1,12/1/1951,BA,0,Medio,3952.32,Moderado,0.6468,1,Julia Asimov,0,0.00016365071654117076
1971,1971,2329,1,11/11/1948,CE,0,Mestrado,9802.24,,0.7504,1,,0,7.655393053016453e-05
1972,1972,1065,0,15/6/2007,MG,0,Nao fez,960.64,Arrojado,0.2008,1,Silvio Assis,0,0.00020902731512325117
1973,1973,1010,1,16/2/1996,MG,0,Graducao,5988.4,,0.4971,1,Ana Nazare,0,8.301048694142008e-05
1974,1974,495,1,15/11/1947,MG,0,Pos Doutorado,11689.2,,0.6235,1,Irene Yamato,0,5.3339835061424223e-05
1975,1975,1575,0,8/7/1979,BA,1,Tecnologo,3200.0,Arrojado,0.2693,1,,0,8.415624999999999e-05
1976,1976,927,1,14/10/1984,CE,0,Fundamental,1867.2,Arrojado,0.16699999999999998,1,Elisabeth Bardeen,0,8.943873179091686e-05
1977,1977,1192,1,28/8/2020,AC,1,Graducao,4000.0,,0.3881,1,Carlota Nazare,0,9.7025e-05
1978,1978,2167,0,11/9/1973,RJ,1,Mestrado,5600.0,Conservador,0.4323,1,Guilherme Buda,0,7.719642857142857e-05
1979,1979,1584,1,7/10/1949,MG,1,Doutorado,6400.0,Moderado,0.4196,1,Gabriela Yamato,0,6.55625e-05
1980,1980,1920,1,15/12/1961,SP,0,Mestrado,6394.08,Conservador,0.1418,1,Isabel Akuma,0,2.2176763506243278e-05
1981,1981,439,0,11/12/1945,BA,0,Graducao,4314.0,,0.0785,1,Alberto Santos,0,1.8196569309225776e-05
1982,1982,712,0,1/11/1974,MG,1,Pos Doutorado,7200.0,,0.47200000000000003,1,Vlad Assis,0,6.555555555555556e-05
1983,1983,2258,0,7/4/1946,SP,1,Pos Doutorado,7200.0,,0.4738,1,Kobe Assis,0,6.580555555555555e-05
1984,1984,1503,0,23/1/1990,MG,1,Fundamental,1600.0,Moderado,0.0341,1,Guilherme Yamato,0,2.13125e-05
1985,1985,606,1,16/8/2018,CE,0,Doutorado,9269.76,Conservador,0.4484,1,,0,4.837234189450428e-05
1986,1986,2144,0,27/1/1934,AC,0,Pos Doutorado,12215.52,,0.6966,1,Rafael Asimov,0,5.702581633855947e-05
1987,1987,1917,0,6/9/1939,CE,1,Tecnologo,3200.0,Conservador,0.2409,1,,0,7.528125e-05
1988,1988,1828,0,19/3/1933,RJ,0,Graducao,6883.6,,0.7209,1,Isaac Nazare,0,0.00010472717763960717
1989,1989,932,1,5/2/2016,AC,1,Pos Doutorado,7200.0,Conservador,0.7339,1,Isabel Targino,0,0.00010193055555555556
1990,1990,494,0,6/8/2010,SP,0,Graducao,6918.0,,0.7295,1,Isaac Yamato,0,0.00010544955189361088
1991,1991,952,0,27/10/1958,SP,0,Medio,3971.04,Conservador,0.6546,1,Rafael Targino,0,0.00016484346669890003
1992,1992,111,0,7/4/2017,MG,0,MBA,6009.12,Arrojado,0.2519,1,Rafael Asimov,0,4.191961551774636e-05
1993,1993,169,1,11/2/1960,SP,0,Doutorado,9709.44,,0.5171,1,Antonieta Yamato,0,5.325744842133017e-05
1994,1994,1536,0,8/2/2002,AC,1,Doutorado,6400.0,Conservador,0.1314,1,,0,2.0531249999999998e-05
1995,1995,1699,0,12/6/2001,SP,1,Pos Doutorado,7200.0,Moderado,0.345,1,Francisco Bryant,0,4.791666666666666e-05
1996,1996,2186,0,22/11/1935,MG,0,Medio,4223.52,Conservador,0.7598,1,Kant Bryant,0,0.00017989733681857785
1997,1997,2460,0,23/4/1974,RJ,1,Graducao,4000.0,Moderado,0.0863,1,Marco Buda,0,2.1575e-05
1998,1998,555,0,10/7/2003,CE,0,Pos Doutorado,7381.44,,0.0252,1,Francisco Asimov,0,3.4139680062426847e-06
1999,1999,2382,1,20/10/1955,SP,1,Doutorado,6400.0,,0.5851,1,Ana Santos,0,9.142187499999999e-05
2000,2000,918,0,4/1/2014,RJ,0,Mestrado,6760.32,Arrojado,0.2072,1,Guilherme Assis,0,3.0649436713055005e-05
2001,2001,1888,1,26/8/2016,RJ,1,Pos Doutorado,7200.0,Arrojado,0.5934,1,Gabriela Nazare,0,8.241666666666667e-05
2002,2002,1449,1,11/11/1974,BA,1,Fundamental,1600.0,Moderado,0.638,1,Isabel Nazare,0,0.00039875
2003,2003,1435,0,20/6/1982,RJ,0,Tecnologo,5012.48,Conservador,0.5664,1,Alberto Buda,0,0.00011299795709908071
2004,2004,316,1,3/6/2021,RJ,1,Fundamental,1600.0,Arrojado,0.3928,1,Irene Asimov,0,0.0002455
2005,2005,2125,1,6/8/1965,CE,1,Graducao,4000.0,Conservador,0.4334,1,Ana Froszen,0,0.00010835
2006,2006,2017,1,5/1/2021,BA,0,Fundamental,2542.4,,0.589,1,Irene Bryant,0,0.00023167086217747008
2007,2007,1382,1,22/6/1964,CE,0,Tecnologo,5471.36,Conservador,0.7098,1,,0,0.0001297300853901041
2008,2008,2094,0,24/9/2017,MG,0,Tecnologo,5157.44,Conservador,0.6117,1,Alberto Yamato,0,0.00011860535459452754
2009,2009,645,0,7/11/1997,CE,1,Tecnologo,3200.0,Arrojado,0.5701,1,John Nazare,0,0.00017815625
2010,2010,1706,1,24/11/2009,AC,1,MBA,4800.0,,0.7546,1,Isabel Aurelio,0,0.00015720833333333334
2011,2011,2286,1,27/10/2008,SP,1,Tecnologo,3200.0,,0.3727,1,Elisabeth Asimov,0,0.00011646875
2012,2012,1214,0,18/5/1993,MG,1,Tecnologo,3200.0,Moderado,0.7038,1,Kobe Buda,0,0.0002199375
2013,2013,2263,1,19/8/1973,AC,1,Medio,2400.0,Arrojado,0.1185,1,,0,4.9375e-05
2014,2014,2153,1,13/1/2020,BA,1,Graducao,4000.0,Moderado,0.1108,1,Isabel Yamato,0,2.77e-05
2015,2015,750,0,4/11/1970,SP,0,Doutorado,9589.12,Arrojado,0.4983,1,Andre Akuma,0,5.196514382967363e-05
2016,2016,1548,1,13/7/1960,CE,0,Nao fez,848.56,Arrojado,0.0607,1,Isabel Santos,0,7.153294993871972e-05
2017,2017,2442,0,18/5/2021,BA,1,Doutorado,6400.0,,0.2889,1,John Bryant,0,4.5140625e-05
2018,2018,221,1,2/6/2018,MG,0,MBA,5609.76,Moderado,0.1687,1,Irene Aurelio,0,3.007258777559111e-05
2019,2019,154,0,20/11/1971,CE,1,Tecnologo,3200.0,Arrojado,0.5352,1,Antonio Aurelio,0,0.00016725
2020,2020,1653,1,20/11/1947,BA,0,Fundamental,1704.16,Moderado,0.0651,1,Ana Froszen,0,3.820063843770538e-05
2021,2021,1284,1,9/10/1996,MG,0,Mestrado,9780.96,Moderado,0.7466,1,,0,7.63319755933978e-05
2022,2022,1650,1,7/7/1946,RJ,0,Medio,3025.44,Arrojado,0.2606,1,Irene Aurelio,0,8.613623142418953e-05
2023,2023,44,1,13/6/1957,CE,1,Pos Doutorado,7200.0,Moderado,0.1942,1,Gabriela Assis,0,2.6972222222222224e-05
2024,2024,1215,0,2/3/1979,MG,0,Mestrado,9948.4,Moderado,0.7765,1,Antonio Asimov,0,7.805275220135901e-05
2025,2025,755,0,21/4/1936,BA,0,Pos Doutorado,12143.52,Arrojado,0.6866,1,Kobe Yamato,0,5.654044296876029e-05
2026,2026,493,0,3/10/1936,BA,0,Mestrado,7926.24,Conservador,0.4154,1,John Yamato,0,5.2408203637538103e-05
2027,2027,249,1,11/2/1980,RJ,0,Nao fez,929.2,Conservador,0.1615,1,Maria Aurelio,0,0.00017380542402066292
2028,2028,1586,0,5/1/1988,RJ,0,Nao fez,1402.0,,0.7525,1,Isaac Nazare,0,0.0005367332382310984
2029,2029,1956,1,21/8/1984,AC,1,Doutorado,6400.0,Moderado,0.1417,1,Carlota Yamato,0,2.2140624999999998e-05
2030,2030,2117,0,2/9/1940,AC,0,Doutorado,9848.32,,0.5388,1,Rafael Buda,0,5.4709838835456195e-05
2031,2031,1571,0,5/1/1935,SP,0,Tecnologo,4903.04,Conservador,0.5322,1,Guilherme Assis,0,0.00010854490275420964
2032,2032,1300,0,21/3/1961,BA,1,Fundamental,1600.0,Moderado,0.4102,1,Kant Assis,0,0.000256375
2033,2033,2329,1,17/5/1959,MG,0,Fundamental,2651.84,,0.6574,1,Elisabeth Froszen,0,0.0002479033425847713
2034,2034,532,1,19/5/1962,AC,1,Graducao,4000.0,Conservador,0.4539,1,Irene Asimov,0,0.00011347500000000001
2035,2035,715,0,13/1/2020,SP,0,Fundamental,2855.52,,0.7847,1,,0,0.0002748010870174259
2036,2036,1165,0,1/5/1941,SP,0,Doutorado,10657.92,Moderado,0.6653,1,Andre Santos,0,6.242306191076683e-05
2037,2037,321,1,28/8/1951,MG,0,Fundamental,1855.68,Arrojado,0.1598,1,Antonieta Asimov,0,8.611398516985687e-05
2038,2038,455,0,2/2/1935,RJ,0,MBA,4860.0,Conservador,0.0125,1,Silvio Buda,0,2.57201646090535e-06
2039,2039,209,0,10/7/2021,AC,1,Fundamental,1600.0,Arrojado,0.1171,1,Silvio Assis,0,7.31875e-05
2040,2040,319,0,21/11/1944,SP,0,Doutorado,8723.84,,0.3631,1,,0,4.162157948793192e-05
2041,2041,1482,0,2/7/1948,MG,1,Graducao,4000.0,Moderado,0.1052,1,Andre Bryant,0,2.63e-05
2042,2042,30,1,26/8/2001,MG,1,Doutorado,6400.0,Moderado,0.1524,1,Carlota Froszen,0,2.3812500000000003e-05
2043,2043,2190,1,5/5/1985,MG,0,MBA,4932.48,,0.0276,1,Maria Assis,0,5.595562475671468e-06
2044,2044,314,1,2/3/1939,BA,1,Medio,2400.0,Conservador,0.4324,1,Gabriela Akuma,0,0.00018016666666666666
2045,2045,1421,1,16/10/1959,BA,0,Fundamental,2581.12,Arrojado,0.6132,1,Elisabeth Nazare,0,0.00023757128688321348
2046,2046,345,1,27/8/2010,CE,1,MBA,4800.0,Conservador,0.2067,1,,0,4.3062499999999996e-05
2047,2047,2435,0,5/3/2016,AC,1,Medio,2400.0,Conservador,0.3934,1,John Yamato,0,0.00016391666666666668
2048,2048,103,1,28/10/2015,RJ,0,Mestrado,8410.08,,0.5018,1,Antonieta Akuma,0,5.966649544356297e-05
2049,2049,224,1,22/10/1943,MG,1,Graducao,4000.0,Conservador,0.63,1,,0,0.0001575
2050,2050,260,1,27/10/1969,AC,1,Mestrado,5600.0,Moderado,0.5411,1,Carlota Yamato,0,9.6625e-05
2051,2051,203,0,22/10/1980,SP,1,Nao fez,800.0,Moderado,0.7981,1,,0,0.000997625
2052,2052,988,0,23/1/2007,RJ,1,Pos Doutorado,7200.0,,0.2162,1,Kant Assis,0,3.002777777777778e-05
2053,2053,1901,0,3/1/2002,BA,0,Graducao,6660.8,Moderado,0.6652,1,Isaac Assis,0,9.986788373768916e-05
2054,2054,1018,1,14/7/1960,MG,1,Tecnologo,3200.0,Moderado,0.4004,1,Elisabeth Bardeen,0,0.000125125
2055,2055,97,0,11/3/1989,BA,1,Fundamental,1600.0,Conservador,0.7201,1,Silvio Froszen,0,0.0004500625
2056,2056,1375,0,11/12/1996,MG,1,Doutorado,6400.0,,0.09699999999999999,1,,0,1.5156249999999999e-05
2057,2057,1350,0,19/9/1970,MG,1,Tecnologo,3200.0,Conservador,0.5425,1,Rafael Bryant,0,0.00016953125
2058,2058,863,0,23/3/2015,CE,0,Graducao,5060.4,Moderado,0.2651,1,Marco Buda,0,5.238716307011304e-05
2059,2059,341,0,28/11/1970,AC,1,Tecnologo,3200.0,,0.0065,1,Andre Aurelio,0,2.03125e-06
2060,2060,2204,0,23/6/2004,CE,0,Mestrado,8808.24,Conservador,0.5729,1,Rafael Asimov,0,6.504137035321472e-05
2061,2061,342,1,18/3/1959,CE,0,MBA,8368.32,Arrojado,0.7434,1,Antonieta Buda,0,8.883503498910176e-05
2062,2062,1854,1,17/2/2006,CE,1,Pos Doutorado,7200.0,,0.1929,1,,0,2.6791666666666666e-05
2063,2063,2062,0,4/11/1938,CE,0,Nao fez,1414.24,,0.7678,1,,0,0.0005429064373797941
2064,2064,2243,0,19/11/1964,SP,1,Nao fez,800.0,Arrojado,0.41200000000000003,1,Silvio Akuma,0,0.000515
2065,2065,2438,0,26/9/1938,BA,0,Fundamental,1850.4,Arrojado,0.1565,1,Vlad Santos,0,8.457630782533506e-05
2066,2066,1656,1,27/9/1992,RJ,0,Tecnologo,4142.4,Moderado,0.2945,1,Antonieta Assis,0,7.10940517574353e-05
2067,2067,848,1,5/5/1966,SP,0,Fundamental,2320.16,,0.4501,1,Elisabeth Aurelio,0,0.00019399524170746847
2068,2068,2251,1,20/7/1943,SP,0,MBA,7849.44,,0.6353,1,Irene Buda,0,8.093571006339306e-05
2069,2069,459,1,14/5/1999,RJ,1,Medio,2400.0,Conservador,0.0355,1,Antonieta Assis,0,1.4791666666666666e-05
2070,2070,846,1,13/7/1967,AC,1,Fundamental,1600.0,,0.1269,1,Gabriela Assis,0,7.931250000000001e-05
2071,2071,1152,1,12/8/1943,MG,1,Graducao,4000.0,,0.3112,1,Antonieta Aurelio,0,7.78e-05
2072,2072,94,0,6/7/1984,BA,0,Nao fez,1438.64,Arrojado,0.7983,1,Kobe Targino,0,0.0005548990713451592
2073,2073,142,1,5/3/1978,RJ,0,MBA,7683.36,,0.6007,1,Maria Santos,0,7.818194123404344e-05
2074,2074,509,1,28/3/1934,AC,0,MBA,4918.56,Arrojado,0.0247,1,Antonieta Targino,0,5.021794996909664e-06
2075,2075,606,0,24/12/1991,CE,0,Medio,3435.6,Moderado,0.4315,1,Alberto Froszen,0,0.00012559669344510422
2076,2076,797,1,11/7/1989,MG,1,MBA,4800.0,Conservador,0.7287,1,,0,0.0001518125
2077,2077,1199,1,7/10/1990,RJ,1,Graducao,4000.0,Moderado,0.2788,1,Gabriela Bardeen,0,6.97e-05
2078,2078,1521,0,24/1/1978,AC,1,Mestrado,5600.0,Moderado,0.1613,1,Kobe Asimov,0,2.8803571428571428e-05
2079,2079,1065,1,13/8/1987,SP,1,Doutorado,6400.0,,0.3357,1,Isabel Buda,0,5.2453125e-05
2080,2080,1493,0,4/8/2015,MG,0,MBA,5850.24,Moderado,0.2188,1,Kant Bryant,0,3.74001750355541e-05
2081,2081,1713,1,25/4/1941,MG,0,MBA,6606.72,,0.3764,1,Antonieta Bardeen,0,5.6972294875520685e-05
2082,2082,1211,0,12/10/1979,MG,1,Doutorado,6400.0,Moderado,0.3954,1,Francisco Froszen,0,6.178125e-05
2083,2083,1969,0,27/11/2017,AC,1,Nao fez,800.0,,0.4127,1,Kobe Nazare,0,0.0005158750000000001
2084,2084,532,1,14/1/1973,CE,0,Tecnologo,5291.2,,0.6535,1,Antonieta Bardeen,0,0.00012350695494405805
2085,2085,1599,0,23/8/1958,RJ,0,Nao fez,916.24,,0.1453,1,Antonio Bardeen,0,0.00015858290404260894
2086,2086,1993,0,16/5/1971,CE,0,Nao fez,1075.36,Moderado,0.3442,1,John Buda,0,0.0003200788573128999
2087,2087,194,0,5/2/1967,BA,0,Pos Doutorado,10791.36,Conservador,0.4988,1,Isaac Nazare,0,4.6222162915517596e-05
2088,2088,929,1,10/9/1998,AC,1,Pos Doutorado,7200.0,,0.4823,1,,0,6.698611111111111e-05
2089,2089,252,0,28/5/1936,AC,0,Medio,3706.8,,0.5445,1,John Bryant,0,0.0001468921981223697
2090,2090,1022,0,2/10/1988,RJ,0,Fundamental,2690.4,Moderado,0.6815,1,Silvio Akuma,0,0.00025330805828129645
2091,2091,1556,1,12/10/1960,SP,0,Nao fez,819.44,Conservador,0.0243,1,Antonieta Assis,0,2.965439812554915e-05
2092,2092,2419,1,15/1/1952,SP,1,Tecnologo,3200.0,Moderado,0.18100000000000002,1,Elisabeth Santos,0,5.6562500000000006e-05
2093,2093,1570,0,7/8/1995,AC,1,Pos Doutorado,7200.0,Arrojado,0.5537,1,Antonio Froszen,0,7.690277777777777e-05
2094,2094,848,0,5/10/1960,CE,1,Mestrado,5600.0,,0.3543,1,Marco Froszen,0,6.326785714285714e-05
2095,2095,250,1,21/6/1941,MG,0,Fundamental,2710.24,,0.6939,1,Gabriela Asimov,0,0.00025602898636283136
2096,2096,682,0,1/11/2006,CE,1,Nao fez,800.0,Conservador,0.5681,1,,0,0.000710125
2097,2097,5,1,5/12/2004,RJ,1,Tecnologo,3200.0,,0.4044,1,Carlota Froszen,0,0.000126375
2098,2098,2175,1,25/3/2002,RJ,1,Graducao,4000.0,Moderado,0.6332,1,Carlota Nazare,0,0.0001583
2099,2099,707,1,2/6/1934,SP,0,Mestrado,7000.56,Moderado,0.2501,1,Isabel Akuma,0,3.57257133715017e-05
2100,2100,1836,0,12/6/2011,RJ,0,Mestrado,7579.6,Conservador,0.3535,1,,0,4.663834503140007e-05
2101,2101,2230,0,2/10/2008,BA,0,Fundamental,2711.68,Conservador,0.6948,1,Marco Santos,0,0.00025622492329478404
2102,2102,774,0,19/7/1940,AC,1,MBA,4800.0,,0.442,1,Kobe Bardeen,0,9.208333333333334e-05
2103,2103,2180,0,15/6/1992,RJ,1,Pos Doutorado,7200.0,Arrojado,0.0014,1,Andre Nazare,0,1.9444444444444445e-07
2104,2104,1005,1,1/3/1997,AC,1,Fundamental,1600.0,Arrojado,0.0898,1,Ana Akuma,0,5.6125e-05
2105,2105,841,0,5/9/1981,SP,1,MBA,4800.0,Moderado,0.4652,1,Guilherme Yamato,0,9.691666666666667e-05
2106,2106,301,1,12/4/1974,RJ,0,Graducao,7088.4,Arrojado,0.7721,1,Elisabeth Assis,0,0.00010892443993002653
2107,2107,477,0,15/3/2017,BA,0,Tecnologo,4523.84,,0.4137,1,Antonio Bryant,0,9.144885760769612e-05
2108,2108,1599,1,21/1/2019,MG,1,Nao fez,800.0,Moderado,0.6836,1,Gabriela Froszen,0,0.0008545
2109,2109,353,0,7/2/1945,SP,1,MBA,4800.0,Moderado,0.3808,1,Francisco Bryant,0,7.933333333333334e-05
2110,2110,998,1,3/4/1995,RJ,1,Fundamental,1600.0,Conservador,0.5741,1,Julia Assis,0,0.00035881250000000003
2111,2111,1965,1,25/1/2015,AC,0,Graducao,7173.6,Conservador,0.7934,1,Julia Assis,0,0.00011059997769599643
2112,2112,1147,1,26/11/1947,MG,0,Mestrado,8056.72,Moderado,0.4387,1,Isabel Assis,0,5.445143929539564e-05
2113,2113,590,0,9/10/1973,MG,1,Medio,2400.0,,0.3946,1,Isaac Buda,0,0.00016441666666666666
2114,2114,1035,0,13/8/1995,MG,0,Mestrado,7627.2,Moderado,0.36200000000000004,1,Andre Santos,0,4.7461715963918616e-05
2115,2115,2014,0,13/12/1972,BA,0,Nao fez,1058.24,Conservador,0.3228,1,Guilherme Bardeen,0,0.0003050347747202903
2116,2116,1570,1,5/8/1946,SP,0,Graducao,6767.2,Arrojado,0.6918,1,Julia Froszen,0,0.0001022283957914647
2117,2117,252,1,18/9/1938,RJ,0,Fundamental,1939.04,Moderado,0.2119,1,Julia Aurelio,0,0.00010928088126083011
2118,2118,1828,1,6/8/1958,CE,0,Pos Doutorado,7397.28,Conservador,0.0274,1,Isabel Akuma,0,3.70406419656955e-06
2119,2119,2154,0,25/6/2021,MG,1,Doutorado,6400.0,Moderado,0.6378,1,Rafael Santos,0,9.965625e-05
2120,2120,1498,1,22/1/1978,MG,1,Doutorado,6400.0,,0.6515,1,Irene Bryant,0,0.000101796875
2121,2121,1173,0,6/12/2004,CE,0,MBA,7192.32,Arrojado,0.4984,1,,0,6.929613810286528e-05
2122,2122,252,0,13/3/1975,MG,0,Mestrado,6124.72,Moderado,0.0937,1,Isaac Asimov,0,1.5298658550921513e-05
2123,2123,1002,0,9/9/1966,BA,0,Pos Doutorado,9612.72,Moderado,0.3351,1,Andre Yamato,0,3.486006041994358e-05
2124,2124,192,1,28/2/1943,RJ,1,Mestrado,5600.0,Moderado,0.3298,1,Ana Buda,0,5.889285714285714e-05
2125,2125,437,1,22/12/1988,BA,1,Mestrado,5600.0,,0.07400000000000001,1,Julia Bardeen,0,1.3214285714285716e-05
2126,2126,1327,1,12/11/1998,SP,1,Medio,2400.0,Moderado,0.7533,1,,0,0.00031387499999999997
2127,2127,1328,1,8/11/2012,AC,0,Fundamental,1921.76,Conservador,0.2011,1,Ana Froszen,0,0.00010464365997835317
2128,2128,811,0,10/6/1986,RJ,1,Graducao,4000.0,Arrojado,0.1641,1,Silvio Froszen,0,4.1025e-05
2129,2129,1823,1,22/12/1991,SP,1,Doutorado,6400.0,Moderado,0.722,1,Irene Assis,0,0.0001128125
2130,2130,449,1,9/11/1966,BA,0,Graducao,4319.2,,0.0798,1,,0,1.8475643637710686e-05
2131,2131,1074,1,12/3/1964,RJ,0,MBA,5575.2,,0.1615,1,Ana Assis,0,2.896757067011049e-05
2132,2132,875,0,14/3/1994,SP,0,Doutorado,8021.12,Arrojado,0.2533,1,Antonio Santos,0,3.1579131093912076e-05
2133,2133,959,1,5/9/1949,RJ,0,Nao fez,847.92,Arrojado,0.0599,1,Elisabeth Froszen,0,7.064345692989905e-05
2134,2134,751,0,19/12/2018,BA,0,Nao fez,1180.8,,0.47600000000000003,1,Andre Asimov,0,0.0004031165311653117
2135,2135,634,1,23/11/1940,CE,0,Mestrado,6376.16,,0.1386,1,Julia Akuma,0,2.1737221148779203e-05
2136,2136,2021,0,17/4/1999,CE,0,Doutorado,10224.64,Arrojado,0.5976,1,Isaac Asimov,0,5.8447045568352536e-05
2137,2137,2304,0,8/4/1975,MG,1,Tecnologo,3200.0,Moderado,0.1459,1,John Aurelio,0,4.559375e-05
2138,2138,2243,0,21/3/1991,MG,0,MBA,7215.84,,0.5033,1,Alberto Akuma,0,6.974932925342025e-05
